"","time","vel","LINK"
"26018",2016-09-06 05:00:00,14.3076923076923,"1230032200"
"13387",2016-09-06 05:10:00,18.8958333333333,"1230032200"
"26142",2016-09-06 05:20:00,14.15,"1230032200"
"36447",2016-09-06 05:30:00,14.0428571428571,"1230032200"
"43064",2016-09-06 05:40:00,19.5588235294118,"1230032200"
"32598",2016-09-06 05:50:00,16.9038461538462,"1230032200"
"149747",2016-09-06 06:00:00,19.8139534883721,"1230032200"
"98900",2016-09-06 06:10:00,12.6527777777778,"1230032200"
"19842",2016-09-06 06:20:00,16.4666666666667,"1230032200"
"105370",2016-09-06 06:30:00,19.9838709677419,"1230032200"
"49757",2016-09-06 06:40:00,18.5945945945946,"1230032200"
"7188",2016-09-06 06:50:00,2.75757575757576,"1230032200"
"136829",2016-09-06 07:00:00,9.16666666666667,"1230032200"
"135877",2016-09-06 07:10:00,12.8658536585366,"1230032200"
"69070",2016-09-06 07:20:00,10.4722222222222,"1230032200"
"75151",2016-09-06 07:30:00,20.8857142857143,"1230032200"
"14069",2016-09-06 07:40:00,12.4444444444444,"1230032200"
"26920",2016-09-06 07:50:00,20.7027027027027,"1230032200"
"37200",2016-09-06 08:00:00,11.5757575757576,"1230032200"
"43792",2016-09-06 08:10:00,10.5886524822695,"1230032200"
"56687",2016-09-06 08:20:00,10.0116279069767,"1230032200"
"99616",2016-09-06 08:30:00,6.35714285714286,"1230032200"
"7792",2016-09-06 08:40:00,7.125,"1230032200"
"106121",2016-09-06 08:50:00,16.2289156626506,"1230032200"
"50460",2016-09-06 09:00:00,6.63855421686747,"1230032200"
"7972",2016-09-06 09:10:00,12.5769230769231,"1230032200"
"1447",2016-09-06 09:20:00,12.6785714285714,"1230032200"
"27509",2016-09-06 09:30:00,13.0714285714286,"1230032200"
"124811",2016-09-06 09:40:00,11.3275862068966,"1230032200"
"14834",2016-09-06 09:50:00,17.6785714285714,"1230032200"
"27691",2016-09-06 10:00:00,12.7714285714286,"1230032200"
"38003",2016-09-06 10:10:00,11.9130434782609,"1230032200"
"33221",2016-09-06 10:20:00,12.0808080808081,"1230032200"
"131009",2016-09-06 10:30:00,12.2857142857143,"1230032200"
"21249",2016-09-06 10:40:00,12.5238095238095,"1230032200"
"106839",2016-09-06 10:50:00,11.4285714285714,"1230032200"
"64034",2016-09-06 11:00:00,16.1282051282051,"1230032200"
"51231",2016-09-06 11:10:00,20.7777777777778,"1230032200"
"8711",2016-09-06 11:20:00,0,"1230032200"
"138344",2016-09-06 11:30:00,13.5084745762712,"1230032200"
