"","time","vel","LINK"
"104699",2016-09-23 05:00:00,26.5,"2270007603"
"88924",2016-09-23 05:10:00,10.2857142857143,"2270007603"
"55387",2016-09-23 05:20:00,18.75,"2270007603"
"119428",2016-09-23 05:30:00,18.1538461538462,"2270007603"
"74266",2016-09-23 05:40:00,46.5,"2270007603"
"50032",2016-09-23 05:50:00,18.6086956521739,"2270007603"
"30323",2016-09-23 06:00:00,7.66666666666667,"2270007603"
"74",2016-09-23 06:10:00,11.2307692307692,"2270007603"
"36736",2016-09-23 06:20:00,12.4615384615385,"2270007603"
"14002",2016-09-23 06:30:00,10.0769230769231,"2270007603"
"8019",2016-09-23 06:40:00,25.3333333333333,"2270007603"
"62355",2016-09-23 06:50:00,15.5,"2270007603"
"74455",2016-09-23 07:00:00,17.5833333333333,"2270007603"
"104741",2016-09-23 07:10:00,7.66666666666667,"2270007603"
"126240",2016-09-23 07:20:00,12.3529411764706,"2270007603"
"2599",2016-09-23 07:30:00,15.8571428571429,"2270007603"
"43670",2016-09-23 07:40:00,9.35897435897436,"2270007603"
"94046",2016-09-23 07:50:00,14.0666666666667,"2270007603"
"19867",2016-09-23 08:00:00,23.4,"2270007603"
"43877",2016-09-23 08:10:00,10.375,"2270007603"
"74907",2016-09-23 08:20:00,10.25,"2270007603"
"100620",2016-09-23 08:30:00,15.3428571428571,"2270007603"
"8736",2016-09-23 08:40:00,1.51282051282051,"2270007603"
"126800",2016-09-23 08:50:00,17.4444444444444,"2270007603"
"3148",2016-09-23 09:00:00,11.2105263157895,"2270007603"
"113939",2016-09-23 09:10:00,10.4,"2270007603"
"83571",2016-09-23 09:20:00,15.2105263157895,"2270007603"
"20147",2016-09-23 09:30:00,15.0909090909091,"2270007603"
"44377",2016-09-23 09:40:00,15.4642857142857,"2270007603"
"15206",2016-09-23 09:50:00,15.7567567567568,"2270007603"
"9231",2016-09-23 10:00:00,9.06666666666667,"2270007603"
"107275",2016-09-23 10:10:00,30.125,"2270007603"
"51462",2016-09-23 10:20:00,7.52,"2270007603"
"24927",2016-09-23 10:30:00,6.56521739130435,"2270007603"
"69980",2016-09-23 10:40:00,4.25,"2270007603"
"127510",2016-09-23 10:50:00,26.5909090909091,"2270007603"
"57350",2016-09-23 11:00:00,15.2857142857143,"2270007603"
"63791",2016-09-23 11:10:00,8.68421052631579,"2270007603"
"107698",2016-09-23 11:20:00,15.6428571428571,"2270007603"
"32289",2016-09-23 11:30:00,14.5789473684211,"2270007603"
"20588",2016-09-23 11:40:00,23.7777777777778,"2270007603"
"25440",2016-09-23 11:50:00,16.5909090909091,"2270007603"
"38653",2016-09-23 12:00:00,14.1458333333333,"2270007603"
"15858",2016-09-23 12:10:00,5.64,"2270007603"
"114906",2016-09-23 12:20:00,19.5555555555556,"2270007603"
"84482",2016-09-23 12:30:00,16.8571428571429,"2270007603"
"25585",2016-09-23 12:40:00,13.962962962963,"2270007603"
"45347",2016-09-23 12:50:00,19.1052631578947,"2270007603"
"105336",2016-09-23 13:00:00,12.3157894736842,"2270007603"
"70740",2016-09-23 13:10:00,11.7894736842105,"2270007603"
"90883",2016-09-23 13:20:00,15.5609756097561,"2270007603"
"64391",2016-09-23 13:30:00,10.4166666666667,"2270007603"
"108496",2016-09-23 13:40:00,15.12,"2270007603"
"32950",2016-09-23 13:50:00,26.2105263157895,"2270007603"
"26095",2016-09-23 14:00:00,16.5416666666667,"2270007603"
"39353",2016-09-23 14:10:00,15.875,"2270007603"
"96099",2016-09-23 14:20:00,17,"2270007603"
"108784",2016-09-23 14:30:00,15.7272727272727,"2270007603"
"892",2016-09-23 14:40:00,12.5714285714286,"2270007603"
"39518",2016-09-23 14:50:00,16,"2270007603"
"16721",2016-09-23 15:00:00,3.6,"2270007603"
"81381",2016-09-23 15:10:00,15.1333333333333,"2270007603"
"128874",2016-09-23 15:20:00,17.1428571428571,"2270007603"
"5478",2016-09-23 15:30:00,20.8571428571429,"2270007603"
"65159",2016-09-23 15:40:00,14.2,"2270007603"
"85653",2016-09-23 15:50:00,11.6363636363636,"2270007603"
"129062",2016-09-23 16:00:00,13.6,"2270007603"
"26915",2016-09-23 16:10:00,20.7878787878788,"2270007603"
"5785",2016-09-23 16:20:00,10.15,"2270007603"
"116229",2016-09-23 16:30:00,16.2857142857143,"2270007603"
"109473",2016-09-23 16:40:00,7,"2270007603"
"77317",2016-09-23 16:50:00,15.6363636363636,"2270007603"
"103095",2016-09-23 17:00:00,19.6470588235294,"2270007603"
"40283",2016-09-23 17:10:00,12.8333333333333,"2270007603"
"72171",2016-09-23 17:20:00,7.64285714285714,"2270007603"
"129602",2016-09-23 17:30:00,10.7878787878788,"2270007603"
"59535",2016-09-23 17:40:00,6.54545454545455,"2270007603"
"123303",2016-09-23 17:50:00,7.01666666666667,"2270007603"
"86445",2016-09-23 18:00:00,5.20338983050847,"2270007603"
"21924",2016-09-23 18:10:00,15.6875,"2270007603"
"72441",2016-09-23 18:20:00,21.6,"2270007603"
"47304",2016-09-23 18:30:00,13.55,"2270007603"
"40827",2016-09-23 18:40:00,28.3076923076923,"2270007603"
"117037",2016-09-23 18:50:00,22.8333333333333,"2270007603"
"86720",2016-09-23 19:00:00,17.4545454545455,"2270007603"
"34765",2016-09-23 19:10:00,30.375,"2270007603"
"77976",2016-09-23 19:20:00,13.5625,"2270007603"
"103886",2016-09-23 19:30:00,19.9090909090909,"2270007603"
"18100",2016-09-23 19:40:00,2.32,"2270007603"
"12430",2016-09-23 19:50:00,15.6875,"2270007603"
"130406",2016-09-23 20:00:00,23.6060606060606,"2270007603"
"124075",2016-09-23 20:10:00,16.3448275862069,"2270007603"
"117539",2016-09-23 20:20:00,19.3333333333333,"2270007603"
"35248",2016-09-23 20:30:00,17.6206896551724,"2270007603"
"7295",2016-09-23 20:40:00,15.8275862068966,"2270007603"
"117717",2016-09-23 20:50:00,13.1666666666667,"2270007603"
"18581",2016-09-23 21:00:00,17.0666666666667,"2270007603"
"12918",2016-09-23 21:10:00,11.2222222222222,"2270007603"
"78496",2016-09-23 21:20:00,18.2857142857143,"2270007603"
"104567",2016-09-23 21:30:00,14.7777777777778,"2270007603"
"18744",2016-09-23 21:40:00,16.8181818181818,"2270007603"
"131095",2016-09-23 21:50:00,22.4814814814815,"2270007603"
"7787",2016-09-23 22:00:00,24.8333333333333,"2270007603"
"118199",2016-09-23 22:10:00,20.6923076923077,"2270007603"
"87869",2016-09-23 22:20:00,21.9,"2270007603"
"22942",2016-09-23 22:30:00,26.92,"2270007603"
"118338",2016-09-23 22:40:00,8.18518518518519,"2270007603"
"88061",2016-09-23 22:50:00,16.8421052631579,"2270007603"
"98928",2016-09-23 23:00:00,22.6875,"2270007603"
"13670",2016-09-23 23:10:00,18.3333333333333,"2270007603"
"79129",2016-09-23 23:20:00,10.4285714285714,"2270007603"
"81968",2016-09-23 23:30:00,1.66666666666667,"2270007603"
"61660",2016-09-23 23:40:00,20.6451612903226,"2270007603"
"19458",2016-09-23 23:50:00,18.65,"2270007603"
"NA",2016-09-23 05:00:00,0,"1230028301"
"74087",2016-09-23 05:10:00,15.4,"1230028301"
"49829",2016-09-23 05:20:00,16.1578947368421,"1230028301"
"80562",2016-09-23 05:30:00,0,"1230028301"
"68360",2016-09-23 05:40:00,13.48,"1230028301"
"89097",2016-09-23 05:50:00,29.2,"1230028301"
"2045",2016-09-23 06:00:00,20.8571428571429,"1230028301"
"119655",2016-09-23 06:10:00,11.1,"1230028301"
"106066",2016-09-23 06:20:00,25.4166666666667,"1230028301"
"79875",2016-09-23 06:30:00,5.79166666666667,"1230028301"
