"","time","vel","LINK"
"76692",2016-09-17 05:00:00,26.5714285714286,"1230032200"
"76714",2016-09-17 05:10:00,19.7105263157895,"1230032200"
"62983",2016-09-17 05:20:00,11.2333333333333,"1230032200"
"19537",2016-09-17 05:30:00,21,"1230032200"
"69015",2016-09-17 05:40:00,13.6875,"1230032200"
"25916",2016-09-17 05:50:00,14.0512820512821,"1230032200"
"56431",2016-09-17 06:00:00,16.9166666666667,"1230032200"
"100836",2016-09-17 06:10:00,31.2777777777778,"1230032200"
"33459",2016-09-17 06:20:00,16.9487179487179,"1230032200"
"93965",2016-09-17 06:30:00,16.6666666666667,"1230032200"
"14231",2016-09-17 06:40:00,17.7333333333333,"1230032200"
"39768",2016-09-17 06:50:00,16.3333333333333,"1230032200"
"5539",2016-09-17 07:00:00,8.47826086956522,"1230032200"
"45314",2016-09-17 07:10:00,26.4285714285714,"1230032200"
"63462",2016-09-17 07:20:00,11.65,"1230032200"
"77305",2016-09-17 07:30:00,15.0810810810811,"1230032200"
"20124",2016-09-17 07:40:00,17.7962962962963,"1230032200"
"69635",2016-09-17 07:50:00,18.56,"1230032200"
"26609",2016-09-17 08:00:00,19.3714285714286,"1230032200"
"51611",2016-09-17 08:10:00,16.6511627906977,"1230032200"
"94437",2016-09-17 08:20:00,16.1333333333333,"1230032200"
"34090",2016-09-17 08:30:00,16.0384615384615,"1230032200"
"94570",2016-09-17 08:40:00,13.2222222222222,"1230032200"
"14942",2016-09-17 08:50:00,7.85,"1230032200"
"8828",2016-09-17 09:00:00,19.962962962963,"1230032200"
"889",2016-09-17 09:10:00,14.03125,"1230032200"
"990",2016-09-17 09:20:00,17.1052631578947,"1230032200"
"1020",2016-09-17 09:30:00,16.7931034482759,"1230032200"
"78029",2016-09-17 09:40:00,14.8611111111111,"1230032200"
"20837",2016-09-17 09:50:00,17.1176470588235,"1230032200"
"20865",2016-09-17 10:00:00,9.82089552238806,"1230032200"
"52257",2016-09-17 10:10:00,26.037037037037,"1230032200"
"57805",2016-09-17 10:20:00,16.3529411764706,"1230032200"
"102101",2016-09-17 10:30:00,18.1212121212121,"1230032200"
