"","time","vel","LINK"
"155536",2016-09-05 05:00:00,13.1818181818182,"1230032200"
"67167",2016-09-05 05:10:00,19.1666666666667,"1230032200"
"35655",2016-09-05 05:20:00,16.6666666666667,"1230032200"
"42319",2016-09-05 05:30:00,15.4516129032258,"1230032200"
"32693",2016-09-05 05:40:00,21.7142857142857,"1230032200"
"147752",2016-09-05 05:50:00,15.25,"1230032200"
"98765",2016-09-05 06:00:00,15.3023255813953,"1230032200"
"112228",2016-09-05 06:10:00,10.552380952381,"1230032200"
"19408",2016-09-05 06:20:00,20.64,"1230032200"
"79125",2016-09-05 06:30:00,16.7142857142857,"1230032200"
"26073",2016-09-05 06:40:00,19.8913043478261,"1230032200"
"60983",2016-09-05 06:50:00,10.0909090909091,"1230032200"
"7232",2016-09-05 07:00:00,4.29545454545455,"1230032200"
"135151",2016-09-05 07:10:00,14.5,"1230032200"
"125201",2016-09-05 07:20:00,19.6341463414634,"1230032200"
"135279",2016-09-05 07:30:00,13,"1230032200"
"67848",2016-09-05 07:40:00,8.52941176470588,"1230032200"
"36396",2016-09-05 07:50:00,10.25,"1230032200"
"43124",2016-09-05 08:00:00,11.7636363636364,"1230032200"
"19973",2016-09-05 08:10:00,3.44827586206897,"1230032200"
"79792",2016-09-05 08:20:00,10.0975609756098,"1230032200"
"13880",2016-09-05 08:30:00,13.4536082474227,"1230032200"
"20162",2016-09-05 08:40:00,10.7032967032967,"1230032200"
"93589",2016-09-05 08:50:00,11.1012658227848,"1230032200"
"26900",2016-09-05 09:00:00,9.875,"1230032200"
"7932",2016-09-05 09:10:00,13.5952380952381,"1230032200"
"68459",2016-09-05 09:20:00,11.9333333333333,"1230032200"
"125993",2016-09-05 09:30:00,14.9767441860465,"1230032200"
"136024",2016-09-05 09:40:00,12.1228070175439,"1230032200"
"33327",2016-09-05 09:50:00,16.1159420289855,"1230032200"
"37218",2016-09-05 10:00:00,11.843137254902,"1230032200"
"43868",2016-09-05 10:10:00,11.9666666666667,"1230032200"
"55888",2016-09-05 10:20:00,12.2241379310345,"1230032200"
"87845",2016-09-05 10:30:00,12.5128205128205,"1230032200"
"14615",2016-09-05 10:40:00,12,"1230032200"
"80722",2016-09-05 10:50:00,18.2033898305085,"1230032200"
"27652",2016-09-05 11:00:00,11.4942528735632,"1230032200"
"49817",2016-09-05 11:10:00,7.25,"1230032200"
"150554",2016-09-05 11:20:00,0,"1230032200"
"8659",2016-09-05 11:30:00,4.90476190476191,"1230032200"
"2326",2016-09-05 11:40:00,14.6923076923077,"1230032200"
"126701",2016-09-05 11:50:00,10.75,"1230032200"
"136728",2016-09-05 12:00:00,14.1230769230769,"1230032200"
"33605",2016-09-05 12:10:00,15.0192307692308,"1230032200"
"37942",2016-09-05 12:20:00,11.4691358024691,"1230032200"
"33672",2016-09-05 12:30:00,10.7,"1230032200"
"56609",2016-09-05 12:40:00,8.19791666666667,"1230032200"
"15244",2016-09-05 12:50:00,11.2644628099174,"1230032200"
"21601",2016-09-05 13:00:00,16.7704918032787,"1230032200"
"81577",2016-09-05 13:10:00,10.3698630136986,"1230032200"
"28462",2016-09-05 13:20:00,14.6082474226804,"1230032200"
"127271",2016-09-05 13:30:00,1.11111111111111,"1230032200"
"9337",2016-09-05 13:40:00,12.8412698412698,"1230032200"
"69883",2016-09-05 13:50:00,13.969696969697,"1230032200"
"137389",2016-09-05 14:00:00,16.0289855072464,"1230032200"
"70005",2016-09-05 14:10:00,11.9487179487179,"1230032200"
"38699",2016-09-05 14:20:00,14.0769230769231,"1230032200"
"45262",2016-09-05 14:30:00,7.43055555555556,"1230032200"
"57323",2016-09-05 14:40:00,11.9444444444444,"1230032200"
"82197",2016-09-05 14:50:00,10.5526315789474,"1230032200"
"101884",2016-09-05 15:00:00,10.1940298507463,"1230032200"
"16013",2016-09-05 15:10:00,11.6166666666667,"1230032200"
"22335",2016-09-05 15:20:00,10.5073529411765,"1230032200"
"29213",2016-09-05 15:30:00,7.97802197802198,"1230032200"
"10016",2016-09-05 15:40:00,4.45454545454545,"1230032200"
"3800",2016-09-05 15:50:00,9.96428571428571,"1230032200"
"128090",2016-09-05 16:00:00,10.3114754098361,"1230032200"
"138104",2016-09-05 16:10:00,11.2021276595745,"1230032200"
"70726",2016-09-05 16:20:00,14.8275862068966,"1230032200"
"39391",2016-09-05 16:30:00,11.375,"1230032200"
"45997",2016-09-05 16:40:00,8.32203389830508,"1230032200"
"34255",2016-09-05 16:50:00,12.4827586206897,"1230032200"
"89969",2016-09-05 17:00:00,7.74324324324324,"1230032200"
"119522",2016-09-05 17:10:00,13.6666666666667,"1230032200"
"23028",2016-09-05 17:20:00,9.70175438596491,"1230032200"
"23079",2016-09-05 17:30:00,9.63492063492063,"1230032200"
"83125",2016-09-05 17:40:00,12,"1230032200"
"30025",2016-09-05 17:50:00,9.57894736842105,"1230032200"
"52004",2016-09-05 18:00:00,14.5555555555556,"1230032200"
"138697",2016-09-05 18:10:00,0.731707317073171,"1230032200"
"10797",2016-09-05 18:20:00,6.5,"1230032200"
"4657",2016-09-05 18:30:00,16.4090909090909,"1230032200"
"128958",2016-09-05 18:40:00,11.6813186813187,"1230032200"
"71548",2016-09-05 18:50:00,12.7294117647059,"1230032200"
"40223",2016-09-05 19:00:00,11.5238095238095,"1230032200"
"58842",2016-09-05 19:10:00,9.475,"1230032200"
"23658",2016-09-05 19:20:00,11.0816326530612,"1230032200"
"90805",2016-09-05 19:30:00,9.97260273972603,"1230032200"
"17448",2016-09-05 19:40:00,10.3140495867769,"1230032200"
"83829",2016-09-05 19:50:00,11.6160714285714,"1230032200"
"30841",2016-09-05 20:00:00,18.6444444444444,"1230032200"
"52715",2016-09-05 20:10:00,9.63414634146342,"1230032200"
"11445",2016-09-05 20:20:00,5.29761904761905,"1230032200"
"5417",2016-09-05 20:30:00,11.546875,"1230032200"
