"","time","vel","LINK"
"20252",2016-09-13 05:00:00,22.625,"1240000203"
"101486",2016-09-13 05:10:00,14.1538461538462,"1240000203"
"113640",2016-09-13 05:20:00,12.6041666666667,"1240000203"
"14344",2016-09-13 05:30:00,8.55555555555556,"1240000203"
"65781",2016-09-13 05:40:00,18.5555555555556,"1240000203"
"8167",2016-09-13 05:50:00,1.44897959183673,"1240000203"
"127519",2016-09-13 06:00:00,8.92063492063492,"1240000203"
"1354",2016-09-13 06:10:00,11,"1240000203"
"53119",2016-09-13 06:20:00,7.27027027027027,"1240000203"
"120171",2016-09-13 06:30:00,10.5,"1240000203"
"102853",2016-09-13 06:40:00,10.84,"1240000203"
"46573",2016-09-13 06:50:00,8.29411764705882,"1240000203"
"33950",2016-09-13 07:00:00,11.8095238095238,"1240000203"
"72085",2016-09-13 07:10:00,7.82857142857143,"1240000203"
"20863",2016-09-13 07:20:00,7.76923076923077,"1240000203"
"126164",2016-09-13 07:30:00,14.5384615384615,"1240000203"
"109110",2016-09-13 07:40:00,15.7777777777778,"1240000203"
"141324",2016-09-13 07:50:00,3.475,"1240000203"
"128261",2016-09-13 08:00:00,10.7826086956522,"1240000203"
"103307",2016-09-13 08:10:00,14.1944444444444,"1240000203"
"34324",2016-09-13 08:20:00,4.984375,"1240000203"
"78858",2016-09-13 08:30:00,7.28358208955224,"1240000203"
"47239",2016-09-13 08:40:00,11.4444444444444,"1240000203"
"128582",2016-09-13 08:50:00,9.16,"1240000203"
"109503",2016-09-13 09:00:00,8.67272727272727,"1240000203"
"85885",2016-09-13 09:10:00,7.22413793103448,"1240000203"
"15404",2016-09-13 09:20:00,13.5272727272727,"1240000203"
"126375",2016-09-13 09:30:00,19.5,"1240000203"
"109683",2016-09-13 09:40:00,12.015625,"1240000203"
"114990",2016-09-13 09:50:00,11.2608695652174,"1240000203"
"15643",2016-09-13 10:00:00,12.6818181818182,"1240000203"
"9452",2016-09-13 10:10:00,8.86486486486486,"1240000203"
"104069",2016-09-13 10:20:00,12.2222222222222,"1240000203"
"28464",2016-09-13 10:30:00,24.4444444444444,"1240000203"
"41549",2016-09-13 10:40:00,12.7894736842105,"1240000203"
"54576",2016-09-13 10:50:00,10.6727272727273,"1240000203"
"73383",2016-09-13 11:00:00,16.4333333333333,"1240000203"
"3084",2016-09-13 11:10:00,17.9333333333333,"1240000203"
"110054",2016-09-13 11:20:00,10.6764705882353,"1240000203"
"35426",2016-09-13 11:30:00,4.65454545454545,"1240000203"
"73618",2016-09-13 11:40:00,7.42105263157895,"1240000203"
"92405",2016-09-13 11:50:00,13.4313725490196,"1240000203"
"110186",2016-09-13 12:00:00,21.5,"1240000203"
"79970",2016-09-13 12:10:00,7.3,"1240000203"
"41936",2016-09-13 12:20:00,6.15068493150685,"1240000203"
"16331",2016-09-13 12:30:00,2.07692307692308,"1240000203"
"104784",2016-09-13 12:40:00,11.4705882352941,"1240000203"
"535",2016-09-13 12:50:00,4.05970149253731,"1240000203"
