"","X","time","vel","LINK"
"17863","51658","2016-09-07 18:00:00",26.875,1230031000
"17864","138092","2016-09-07 18:10:00",10.5,1230031000
"17865","38838","2016-09-07 18:20:00",9.53333333333333,1230031000
"17866","70667","2016-09-07 18:30:00",13.2857142857143,1230031000
"17867","121293","2016-09-07 18:40:00",7.17857142857143,1230031000
"17868","90877","2016-09-07 18:50:00",7.61016949152542,1230031000
"17869","45769","2016-09-07 19:00:00",9.25641025641026,1230031000
"17870","131883","2016-09-07 19:10:00",9.77777777777778,1230031000
"17871","131934","2016-09-07 19:20:00",10.258064516129,1230031000
"17872","16642","2016-09-07 19:30:00",16.7674418604651,1230031000
"17873","4003","2016-09-07 19:40:00",8.14814814814815,1230031000
"17874","108099","2016-09-07 19:50:00",16.6333333333333,1230031000
"17875","84548","2016-09-07 20:00:00",22.3055555555556,1230031000
"17876","29681","2016-09-07 20:10:00",20.7142857142857,1230031000
"17877","64759","2016-09-07 20:20:00",12.6666666666667,1230031000
"17878","39646","2016-09-07 20:30:00",16.3684210526316,1230031000
"17879","126643","2016-09-07 20:40:00",3.35294117647059,1230031000
"17880","122066","2016-09-07 20:50:00",14.8,1230031000
"17881","59145","2016-09-07 21:00:00",30.95,1230031000
"17882","151649","2016-09-07 21:10:00",14.4705882352941,1230031000
"17883","132664","2016-09-07 21:20:00",19.3913043478261,1230031000
"17884","17304","2016-09-07 21:30:00",10.1176470588235,1230031000
"17885","78194","2016-09-07 21:40:00",17.275,1230031000
"17886","4808","2016-09-07 21:50:00",12.3809523809524,1230031000
"17887","145596","2016-09-07 22:00:00",11.9622641509434,1230031000
"17888","53076","2016-09-07 22:10:00",22.3513513513514,1230031000
"17889","139611","2016-09-07 22:20:00",27.0869565217391,1230031000
"17890","72075","2016-09-07 22:30:00",0.185185185185185,1230031000
"17891","92265","2016-09-07 22:40:00",12.75,1230031000
"17892","47141","2016-09-07 22:50:00",11.3809523809524,1230031000
"17893","152265","2016-09-07 23:00:00",15.7142857142857,1230031000
"17894","17896","2016-09-07 23:10:00",16.625,1230031000
"17895","115927","2016-09-07 23:20:00",23.2222222222222,1230031000
"17896","78806","2016-09-07 23:30:00",21,1230031000
"17897","85912","2016-09-07 23:40:00",21.0952380952381,1230031000
"17898","31048","2016-09-07 23:50:00",33.5,1230031000
"23371","84646","2016-09-08 05:00:00",21.4722222222222,1230031000
"23372","72128","2016-09-08 05:10:00",26.8181818181818,1230031000
"23373","31165","2016-09-08 05:20:00",24.125,1230031000
"23374","49808","2016-09-08 05:30:00",26.8461538461538,1230031000
"23375","122860","2016-09-08 05:40:00",27.8181818181818,1230031000
"23376","135648","2016-09-08 05:50:00",28.2,1230031000
"23377","129292","2016-09-08 06:00:00",14.7272727272727,1230031000
"23378","129348","2016-09-08 06:10:00",24.375,1230031000
"23379","24952","2016-09-08 06:20:00",20.2857142857143,1230031000
"23380","78406","2016-09-08 06:30:00",16.2222222222222,1230031000
"23381","90921","2016-09-08 06:40:00",43.8333333333333,1230031000
"23382","43672","2016-09-08 06:50:00",7.6,1230031000
"23383","18675","2016-09-08 07:00:00",18.4193548387097,1230031000
"23384","97535","2016-09-08 07:10:00",26,1230031000
"23385","6830","2016-09-08 07:20:00",9.55555555555556,1230031000
"23386","85387","2016-09-08 07:30:00",9.94202898550725,1230031000
"23387","68720","2016-09-08 07:40:00",14,1230031000
"23388","17068","2016-09-08 07:50:00",14.551724137931,1230031000
"23389","11497","2016-09-08 08:00:00",10.8510638297872,1230031000
"23390","56197","2016-09-08 08:10:00",22.1428571428571,1230031000
"23391","104331","2016-09-08 08:20:00",11.974358974359,1230031000
"23392","25699","2016-09-08 08:30:00",6.09090909090909,1230031000
"23393","62784","2016-09-08 08:40:00",2.23636363636364,1230031000
"23394","44404","2016-09-08 08:50:00",0,1230031000
"23395","19392","2016-09-08 09:00:00",15.6842105263158,1230031000
"23396","38369","2016-09-08 09:10:00",5.95238095238095,1230031000
"23397","NA30","2016-09-08 09:20:00",0,1230031000
"23398","86111","2016-09-08 09:30:00",22.7931034482759,1230031000
"23399","86170","2016-09-08 09:40:00",10.90625,1230031000
"23400","32566","2016-09-08 09:50:00",12.2592592592593,1230031000
"23401","12235","2016-09-08 10:00:00",13.6744186046512,1230031000
"23402","56890","2016-09-08 10:10:00",18.9333333333333,1230031000
"23403","111510","2016-09-08 10:20:00",16.2,1230031000
"23404","105060","2016-09-08 10:30:00",16.46875,1230031000
"23405","111582","2016-09-08 10:40:00",17.6153846153846,1230031000
"23406","79837","2016-09-08 10:50:00",19.875,1230031000
"23407","92458","2016-09-08 11:00:00",31,1230031000
"23408","45145","2016-09-08 11:10:00",30,1230031000
"23409","6058","2016-09-08 11:20:00",11,1230031000
"23410","6079","2016-09-08 11:30:00",12.7142857142857,1230031000
"23411","7987","2016-09-08 11:40:00",26,1230031000
"23412","99034","2016-09-08 11:50:00",11.1071428571429,1230031000
"23413","86887","2016-09-08 12:00:00",7.6,1230031000
"23414","74274","2016-09-08 12:10:00",11.9117647058824,1230031000
"23415","33222","2016-09-08 12:20:00",14.258064516129,1230031000
"23416","12917","2016-09-08 12:30:00",8.31481481481481,1230031000
"23417","57550","2016-09-08 12:40:00",12.4285714285714,1230031000
"23418","105737","2016-09-08 12:50:00",19.2972972972973,1230031000
"23419","27132","2016-09-08 13:00:00",27.625,1230031000
"23420","64258","2016-09-08 13:10:00",14.8541666666667,1230031000
"23421","45856","2016-09-08 13:20:00",4,1230031000
"23422","20840","2016-09-08 13:30:00",7.51515151515152,1230031000
"23423","39802","2016-09-08 13:40:00",23.25,1230031000
"23424","99743","2016-09-08 13:50:00",10.8125,1230031000
"23425","87583","2016-09-08 14:00:00",8.53846153846154,1230031000
"23426","74991","2016-09-08 14:10:00",24.1666666666667,1230031000
"23427","33880","2016-09-08 14:20:00",16.1333333333333,1230031000
"23428","52498","2016-09-08 14:30:00",18.7777777777778,1230031000
"23429","125707","2016-09-08 14:40:00",14.375,1230031000
"23430","58247","2016-09-08 14:50:00",11.8148148148148,1230031000
"23431","106400","2016-09-08 15:00:00",13.4230769230769,1230031000
"23432","64973","2016-09-08 15:10:00",8.59259259259259,1230031000
"23433","65007","2016-09-08 15:20:00",10.625,1230031000
"23434","46531","2016-09-08 15:30:00",11.075,1230031000
"23435","1125","2016-09-08 15:40:00",9.33333333333333,1230031000
"23436","8776","2016-09-08 15:50:00",9.7719298245614,1230031000
"23437","93800","2016-09-08 16:00:00",12.3913043478261,1230031000
"23438","119855","2016-09-08 16:10:00",12.3214285714286,1230031000
"23439","17604","2016-09-08 16:20:00",13.0714285714286,1230031000
"23440","34590","2016-09-08 16:30:00",12.1875,1230031000
"23441","14322","2016-09-08 16:40:00",16.1818181818182,1230031000
"23442","59024","2016-09-08 16:50:00",29.5,1230031000
"23443","59045","2016-09-08 17:00:00",25.3333333333333,1230031000
"23444","107085","2016-09-08 17:10:00",20.7826086956522,1230031000
"23445","28489","2016-09-08 17:20:00",33.125,1230031000
"23446","81989","2016-09-08 17:30:00",4.68421052631579,1230031000
"23447","47207","2016-09-08 17:40:00",0,1230031000
"23448","41168","2016-09-08 17:50:00",15.0588235294118,1230031000
"23449","1881","2016-09-08 18:00:00",20.6,1230031000
"23450","9114","2016-09-08 18:10:00",10.0769230769231,1230031000
"23451","9133","2016-09-08 18:20:00",16.4571428571429,1230031000
"23452","101241","2016-09-08 18:30:00",8.8974358974359,1230031000
"23453","120655","2016-09-08 18:40:00",6.29787234042553,1230031000
"23454","70676","2016-09-08 18:50:00",6.78947368421053,1230031000
"23455","35404","2016-09-08 19:00:00",5.11764705882353,1230031000
"23456","35462","2016-09-08 19:10:00",7.40740740740741,1230031000
"23457","127219","2016-09-08 19:20:00",16,1230031000
"23458","NA116","2016-09-08 19:30:00",0,1230031000
"23459","133687","2016-09-08 19:40:00",9.5,1230031000
"23460","133746","2016-09-08 19:50:00",20.5652173913043,1230031000
"23461","66622","2016-09-08 20:00:00",5.26315789473684,1230031000
"23462","48009","2016-09-08 20:10:00",22.6511627906977,1230031000
"23463","95311","2016-09-08 20:20:00",6.96153846153846,1230031000
"23464","101908","2016-09-08 20:30:00",6.58333333333333,1230031000
"23465","89865","2016-09-08 20:40:00",14.35,1230031000
"23466","71193","2016-09-08 20:50:00",14.5714285714286,1230031000
"23467","36136","2016-09-08 21:00:00",13.4054054054054,1230031000
"23468","15888","2016-09-08 21:10:00",21.5,1230031000
"23469","60468","2016-09-08 21:20:00",14,1230031000
"23470","108515","2016-09-08 21:30:00",11.6363636363636,1230031000
"23471","134402","2016-09-08 21:40:00",12.0681818181818,1230031000
"23472","30034","2016-09-08 21:50:00",16.8837209302326,1230031000
"23473","83545","2016-09-08 22:00:00",0.172413793103448,1230031000
"23474","23747","2016-09-08 22:10:00",17.4242424242424,1230031000
"23475","96050","2016-09-08 22:20:00",10.8571428571429,1230031000
"23476","10165","2016-09-08 22:30:00",12.0217391304348,1230031000
"23477","122113","2016-09-08 22:40:00",15.2,1230031000
"23478","36772","2016-09-08 22:50:00",19.0967741935484,1230031000
"23479","128541","2016-09-08 23:00:00",6.9,1230031000
"23480","61125","2016-09-08 23:10:00",7,1230031000
"23481","109165","2016-09-08 23:20:00",21.7058823529412,1230031000
"23482","135033","2016-09-08 23:30:00",16.6530612244898,1230031000
"23483","67956","2016-09-08 23:40:00",29.5789473684211,1230031000
"23484","49328","2016-09-08 23:50:00",7.64516129032258,1230031000
"24625","604","2016-09-09 05:00:00",32.2592592592593,1230031000
"24626","52124","2016-09-09 05:10:00",18.4444444444444,1230031000
"24627","26438","2016-09-09 05:20:00",16.4375,1230031000
"24628","142671","2016-09-09 05:30:00",22.4444444444444,1230031000
"24629","32607","2016-09-09 05:40:00",25.2857142857143,1230031000
"24630","112109","2016-09-09 05:50:00",19.8571428571429,1230031000
"24631","93514","2016-09-09 06:00:00",14.0869565217391,1230031000
"24632","125351","2016-09-09 06:10:00",31,1230031000
"24633","6612","2016-09-09 06:20:00",27.7368421052632,1230031000
"24634","45506","2016-09-09 06:30:00",23.9333333333333,1230031000
"24635","67797","2016-09-09 06:40:00",32.05,1230031000
"24636","148855","2016-09-09 06:50:00",22.4,1230031000
"24637","148883","2016-09-09 07:00:00",13.2258064516129,1230031000
"24638","87376","2016-09-09 07:10:00",12.6666666666667,1230031000
"24639","106004","2016-09-09 07:20:00",11.9444444444444,1230031000
"24640","1260","2016-09-09 07:30:00",14.4166666666667,1230031000
"24641","74526","2016-09-09 07:40:00",0.941176470588235,1230031000
"24642","13633","2016-09-09 07:50:00",2.3,1230031000
"24643","143361","2016-09-09 08:00:00",14.8666666666667,1230031000
"24644","112787","2016-09-09 08:10:00",15.2272727272727,1230031000
"24645","94180","2016-09-09 08:20:00",11.2083333333333,1230031000
"24646","99848","2016-09-09 08:30:00",17.75,1230031000
"24647","138549","2016-09-09 08:40:00",5.85714285714286,1230031000
"24648","46242","2016-09-09 08:50:00",1.85,1230031000
"24649","149623","2016-09-09 09:00:00",11.8571428571429,1230031000
"24650","20454","2016-09-09 09:10:00",11.8571428571429,1230031000
"24651","55182","2016-09-09 09:20:00",17.2105263157895,1230031000
"24652","106802","2016-09-09 09:30:00",4.44736842105263,1230031000
"24653","2054","2016-09-09 09:40:00",10.2432432432432,1230031000
"24654","75243","2016-09-09 09:50:00",10.7333333333333,1230031000
"24655","14378","2016-09-09 10:00:00",9.44,1230031000
"24656","33949","2016-09-09 10:10:00",20.9,1230031000
"24657","94807","2016-09-09 10:20:00",10.4545454545455,1230031000
"24658","94862","2016-09-09 10:30:00",21.5555555555556,1230031000
"24659","100661","2016-09-09 10:40:00",21.8846153846154,1230031000
"24660","8107","2016-09-09 10:50:00",21.5925925925926,1230031000
"24661","69222","2016-09-09 11:00:00",18.6363636363636,1230031000
"24662","82131","2016-09-09 11:10:00",11.1666666666667,1230031000
"24663","150433","2016-09-09 11:20:00",14.6666666666667,1230031000
"24664","88808","2016-09-09 11:30:00",16.1428571428571,1230031000
"24665","133412","2016-09-09 11:40:00",6.11111111111111,1230031000
"24666","2715","2016-09-09 11:50:00",13.6071428571429,1230031000
"24667","63250","2016-09-09 12:00:00",12.25,1230031000
"24668","75929","2016-09-09 12:10:00",7.6,1230031000
"24669","15059","2016-09-09 12:20:00",8.75555555555556,1230031000
"24670","120792","2016-09-09 12:30:00",17.4,1230031000
"24671","114382","2016-09-09 12:40:00",17.575,1230031000
"24672","95543","2016-09-09 12:50:00",9.94285714285714,1230031000
"24673","101509","2016-09-09 13:00:00",13.1515151515152,1230031000
"24674","139543","2016-09-09 13:10:00",11.1851851851852,1230031000
"24675","69929","2016-09-09 13:20:00",19.4137931034483,1230031000
"24676","151099","2016-09-09 13:30:00",24.0454545454545,1230031000
"24677","89513","2016-09-09 13:40:00",30.7692307692308,1230031000
"24678","134074","2016-09-09 13:50:00",17.125,1230031000
"24679","3483","2016-09-09 14:00:00",14.6521739130435,1230031000
"24680","52796","2016-09-09 14:10:00",2.30555555555556,1230031000
"24681","29135","2016-09-09 14:20:00",10.5,1230031000
"24682","15795","2016-09-09 14:30:00",11.6774193548387,1230031000
"24683","145598","2016-09-09 14:40:00",17.6923076923077,1230031000
"24684","115070","2016-09-09 14:50:00",16.95,1230031000
"24685","102252","2016-09-09 15:00:00",7.77272727272727,1230031000
"24686","9503","2016-09-09 15:10:00",8.93103448275862,1230031000
"24687","48576","2016-09-09 15:20:00",16.2258064516129,1230031000
"24688","83507","2016-09-09 15:30:00",10.8709677419355,1230031000
"24689","151818","2016-09-09 15:40:00",16.0869565217391,1230031000
"24690","22938","2016-09-09 15:50:00",13.1764705882353,1230031000
"24691","108906","2016-09-09 16:00:00",17.09375,1230031000
"24692","4275","2016-09-09 16:10:00",2.82608695652174,1230031000
"24693","77472","2016-09-09 16:20:00",4.72727272727273,1230031000
"24694","16465","2016-09-09 16:30:00",12.8235294117647,1230031000
"24695","146265","2016-09-09 16:40:00",14.6666666666667,1230031000
"24696","115809","2016-09-09 16:50:00",12.88,1230031000
"24697","128937","2016-09-09 17:00:00",23.6363636363636,1230031000
"24698","NA8","2016-09-09 17:10:00",0,1230031000
"24699","96944","2016-09-09 17:20:00",17.5833333333333,1230031000
"24700","10245","2016-09-09 17:30:00",20.8,1230031000
"24701","49441","2016-09-09 17:40:00",18.1538461538462,1230031000
"24702","84289","2016-09-09 17:50:00",13.5333333333333,1230031000
"24703","152629","2016-09-09 18:00:00",24,1230031000
"24704","152657","2016-09-09 18:10:00",10.0277777777778,1230031000
"24705","58446","2016-09-09 18:20:00",17.3333333333333,1230031000
"24706","135645","2016-09-09 18:30:00",7.88888888888889,1230031000
"24707","5116","2016-09-09 18:40:00",7.31034482758621,1230031000
"24708","78291","2016-09-09 18:50:00",6.32258064516129,1230031000
"24709","30605","2016-09-09 19:00:00",2.74418604651163,1230031000
"24710","17341","2016-09-09 19:10:00",9.88095238095238,1230031000
"24711","36795","2016-09-09 19:20:00",13.7142857142857,1230031000
"24712","129734","2016-09-09 19:30:00",10.75,1230031000
"24713","103970","2016-09-09 19:40:00",15.0294117647059,1230031000
"24714","141257","2016-09-09 19:50:00",20.7222222222222,1230031000
"24715","72104","2016-09-09 20:00:00",12.5714285714286,1230031000
"24716","153389","2016-09-09 20:10:00",20.9677419354839,1230031000
"24717","59227","2016-09-09 20:20:00",27.2631578947368,1230031000
"24718","110465","2016-09-09 20:30:00",12.2222222222222,1230031000
"24719","66259","2016-09-09 20:40:00",20.3684210526316,1230031000
"24720","53140","2016-09-09 20:50:00",18.5,1230031000
"24721","31309","2016-09-09 21:00:00",20.3529411764706,1230031000
"24722","147487","2016-09-09 21:10:00",7.17948717948718,1230031000
"24723","117282","2016-09-09 21:20:00",19.3076923076923,1230031000
"24724","97792","2016-09-09 21:30:00",14.12,1230031000
"24725","97821","2016-09-09 21:40:00",13.8947368421053,1230031000
"24726","141750","2016-09-09 21:50:00",18.6410256410256,1230031000
"24727","85716","2016-09-09 22:00:00",18.2857142857143,1230031000
"24728","154080","2016-09-09 22:10:00",15.8510638297872,1230031000
"24729","59983","2016-09-09 22:20:00",20.5714285714286,1230031000
"24730","111133","2016-09-09 22:30:00",27.2857142857143,1230031000
"24731","53365","2016-09-09 22:40:00",17.4736842105263,1230031000
"24732","31950","2016-09-09 22:50:00",14.1,1230031000
"24733","124453","2016-09-09 23:00:00",13.2083333333333,1230031000
"24734","44522","2016-09-09 23:10:00",13.6315789473684,1230031000
"24735","131071","2016-09-09 23:20:00",24.4444444444444,1230031000
"24736","12455","2016-09-09 23:30:00",23.45,1230031000
"24737","51690","2016-09-09 23:40:00",24.2857142857143,1230031000
"24738","86387","2016-09-09 23:50:00",26.7307692307692,1230031000
"27817","107370","2016-09-10 05:00:00",20.6666666666667,1230031000
"27818","68441","2016-09-10 05:10:00",32.4,1230031000
"27819","68495","2016-09-10 05:20:00",16.7368421052632,1230031000
"27820","110887","2016-09-10 05:30:00",28.7692307692308,1230031000
"27821","95011","2016-09-10 05:40:00",34.2857142857143,1230031000
"27822","142526","2016-09-10 05:50:00",17.25,1230031000
"27823","62395","2016-09-10 06:00:00",10.0434782608696,1230031000
"27824","348","2016-09-10 06:10:00",17.3846153846154,1230031000
"27825","101506","2016-09-10 06:20:00",23.3333333333333,1230031000
"27826","130054","2016-09-10 06:30:00",4.27272727272727,1230031000
"27827","83411","2016-09-10 06:40:00",25,1230031000
"27828","77389","2016-09-10 06:50:00",28.3076923076923,1230031000
"27829","136423","2016-09-10 07:00:00",14.8947368421053,1230031000
"27830","49455","2016-09-10 07:10:00",12.5,1230031000
"27831","7179","2016-09-10 07:20:00",26.5,1230031000
"27832","123939","2016-09-10 07:30:00",10.25,1230031000
"27833","69099","2016-09-10 07:40:00",31,1230031000
"27834","111485","2016-09-10 07:50:00",23,1230031000
"27835","95615","2016-09-10 08:00:00",20.6,1230031000
"27836","143114","2016-09-10 08:10:00",16.4324324324324,1230031000
"27837","63009","2016-09-10 08:20:00",20.3333333333333,1230031000
"27838","13614","2016-09-10 08:30:00",17.7333333333333,1230031000
"27839","130690","2016-09-10 08:40:00",39.875,1230031000
"27840","84028","2016-09-10 08:50:00",8.05555555555556,1230031000
"27841","32825","2016-09-10 09:00:00",19.6818181818182,1230031000
"27842","75019","2016-09-10 09:10:00",9.73684210526316,1230031000
"27843","7848","2016-09-10 09:20:00",18.2,1230031000
"27844","124626","2016-09-10 09:30:00",9.34615384615385,1230031000
"27845","124669","2016-09-10 09:40:00",21.4666666666667,1230031000
"27846","43928","2016-09-10 09:50:00",4.20689655172414,1230031000
"27847","96285","2016-09-10 10:00:00",15.0666666666667,1230031000
"27848","143744","2016-09-10 10:10:00",21.6666666666667,1230031000
"27849","1647","2016-09-10 10:20:00",24.9230769230769,1230031000
"27850","39195","2016-09-10 10:30:00",9.45454545454546,1230031000
"27851","14305","2016-09-10 10:40:00",11.25,1230031000
"27852","131389","2016-09-10 10:50:00",30.5555555555556,1230031000
"27853","84723","2016-09-10 11:00:00",0,1230031000
"27854","57675","2016-09-10 11:10:00",19.8,1230031000
"27855","33590","2016-09-10 11:20:00",27,1230031000
"27856","75432","2016-09-10 11:30:00",20.9166666666667,1230031000
"27857","50868","2016-09-10 11:40:00",14.875,1230031000
"27858","8554","2016-09-10 11:50:00",9.21212121212121,1230031000
"27859","125350","2016-09-10 12:00:00",13.2,1230031000
"27860","55457","2016-09-10 12:10:00",11.6851851851852,1230031000
"27861","112969","2016-09-10 12:20:00",19.1333333333333,1230031000
"27862","97022","2016-09-10 12:30:00",11.1555555555556,1230031000
"27863","2339","2016-09-10 12:40:00",17.3428571428571,1230031000
"27864","2401","2016-09-10 12:50:00",17.047619047619,1230031000
"27865","15066","2016-09-10 13:00:00",15.2307692307692,1230031000
"27866","132128","2016-09-10 13:10:00",21.0833333333333,1230031000
"27867","85451","2016-09-10 13:20:00",0,1230031000
"27868","58383","2016-09-10 13:30:00",18.7727272727273,1230031000
"27869","138592","2016-09-10 13:40:00",33.2857142857143,1230031000
"27870","51648","2016-09-10 13:50:00",15.6,1230031000
"27871","51665","2016-09-10 14:00:00",10.4615384615385,1230031000
"27872","108824","2016-09-10 14:10:00",17.3333333333333,1230031000
"27873","71252","2016-09-10 14:20:00",7.24,1230031000
"27874","45624","2016-09-10 14:30:00",17.1428571428571,1230031000
"27875","21746","2016-09-10 14:40:00",10.6818181818182,1230031000
"27876","97858","2016-09-10 14:50:00",9.2,1230031000
"27877","145314","2016-09-10 15:00:00",21.25,1230031000
"27878","145335","2016-09-10 15:10:00",7.78260869565217,1230031000
"27879","65341","2016-09-10 15:20:00",10.92,1230031000
"27880","40431","2016-09-10 15:30:00",12,1230031000
"27881","15982","2016-09-10 15:40:00",13.537037037037,1230031000
"27882","104619","2016-09-10 15:50:00",13.675,1230031000
"27883","86389","2016-09-10 16:00:00",13.6,1230031000
"27884","80415","2016-09-10 16:10:00",12.7941176470588,1230031000
"27885","10129","2016-09-10 16:20:00",6.81395348837209,1230031000
"27886","126978","2016-09-10 16:30:00",15.12,1230031000
"27887","109386","2016-09-10 16:40:00",10.9411764705882,1230031000
"27888","46419","2016-09-10 16:50:00",16.7777777777778,1230031000
"27889","22588","2016-09-10 17:00:00",17,1230031000
"27890","114732","2016-09-10 17:10:00",10.0666666666667,1230031000
"27891","98688","2016-09-10 17:20:00",22.2857142857143,1230031000
"27892","NA17","2016-09-10 17:30:00",0,1230031000
"27893","146131","2016-09-10 17:40:00",7.94736842105263,1230031000
"27894","3922","2016-09-10 17:50:00",30.5714285714286,1230031000
"27895","66158","2016-09-10 18:00:00",19,1230031000
"27896","16841","2016-09-10 18:10:00",15,1230031000
"27897","16860","2016-09-10 18:20:00",14.5,1230031000
"27898","133981","2016-09-10 18:30:00",18.6923076923077,1230031000
"27899","87182","2016-09-10 18:40:00",0,1230031000
"27900","60235","2016-09-10 18:50:00",22.125,1230031000
"27901","60265","2016-09-10 19:00:00",12.1333333333333,1230031000
"27902","81344","2016-09-10 19:10:00",17.9761904761905,1230031000
"27903","53449","2016-09-10 19:20:00",5.40909090909091,1230031000
"27904","109778","2016-09-10 19:30:00",23.8529411764706,1230031000
"27905","72996","2016-09-10 19:40:00",18.8064516129032,1230031000
"27906","23493","2016-09-10 19:50:00",23.2631578947368,1230031000
"27907","99535","2016-09-10 20:00:00",16,1230031000
"27908","29715","2016-09-10 20:10:00",14.4418604651163,1230031000
"27909","66855","2016-09-10 20:20:00",11.1666666666667,1230031000
"27910","106165","2016-09-10 20:30:00",27.2941176470588,1230031000
"27911","134667","2016-09-10 20:40:00",7.35714285714286,1230031000
"27912","87933","2016-09-10 20:50:00",0.3,1230031000
"27913","60997","2016-09-10 21:00:00",25.75,1230031000
"27914","36979","2016-09-10 21:10:00",15.7777777777778,1230031000
"27915","141191","2016-09-10 21:20:00",15.0588235294118,1230031000
"27916","54167","2016-09-10 21:30:00",8.76086956521739,1230031000
"27917","93789","2016-09-10 21:40:00",12.8181818181818,1230031000
"27918","48084","2016-09-10 21:50:00",15.8620689655172,1230031000
"27919","116252","2016-09-10 22:00:00",16.125,1230031000
"27920","NA18","2016-09-10 22:10:00",0,1230031000
"27921","147561","2016-09-10 22:20:00",18.1333333333333,1230031000
"27922","67550","2016-09-10 22:30:00",21.59375,1230031000
"27923","106872","2016-09-10 22:40:00",24.0588235294118,1230031000
"27924","88584","2016-09-10 22:50:00",0,1230031000
"27925","37653","2016-09-10 23:00:00",26,1230031000
"27926","141828","2016-09-10 23:10:00",13.7368421052632,1230031000
"27927","12407","2016-09-10 23:20:00",15.8421052631579,1230031000
"27928","110398","2016-09-10 23:30:00",23.2222222222222,1230031000
"27929","48673","2016-09-10 23:40:00",29.5714285714286,1230031000
"27930","100831","2016-09-10 23:50:00",16.6875,1230031000
"31009","45847","2016-09-11 05:00:00",44.5,1230031000
"31010","96634","2016-09-11 05:10:00",27.3333333333333,1230031000
"31011","83464","2016-09-11 05:20:00",17,1230031000
"31012","11285","2016-09-11 05:30:00",28.6190476190476,1230031000
"31013","17663","2016-09-11 05:40:00",0,1230031000
"31014","63883","2016-09-11 05:50:00",27.5555555555556,1230031000
"31015","89985","2016-09-11 06:00:00",28.0714285714286,1230031000
"31016","33640","2016-09-11 06:10:00",31.3225806451613,1230031000
"31017","39717","2016-09-11 06:20:00",37.5,1230031000
"31018","52288","2016-09-11 06:30:00",18.6470588235294,1230031000
"31019","109773","2016-09-11 06:40:00",15,1230031000
"31020","2305","2016-09-11 06:50:00",31.8,1230031000
"31021","57656","2016-09-11 07:00:00",21.2,1230031000
"31022","102959","2016-09-11 07:10:00",24.5,1230031000
"31023","30489","2016-09-11 07:20:00",17.4594594594595,1230031000
"31024","97267","2016-09-11 07:30:00",20.9444444444444,1230031000
"31025","84052","2016-09-11 07:40:00",19.1111111111111,1230031000
"31026","18297","2016-09-11 07:50:00",11.3333333333333,1230031000
"31027","64432","2016-09-11 08:00:00",25.3,1230031000
"31028","70684","2016-09-11 08:10:00",20.1666666666667,1230031000
"31029","34242","2016-09-11 08:20:00",13.2631578947368,1230031000
"31030","116750","2016-09-11 08:30:00",17.037037037037,1230031000
"31031","52905","2016-09-11 08:40:00",26.6666666666667,1230031000
"31032","110386","2016-09-11 08:50:00",16.7941176470588,1230031000
"31033","58315","2016-09-11 09:00:00",13.2777777777778,1230031000
"31034","76955","2016-09-11 09:10:00",10.1379310344828,1230031000
"31035","47094","2016-09-11 09:20:00",20.7619047619048,1230031000
"31036","98013","2016-09-11 09:30:00",34.7142857142857,1230031000
"31037","98024","2016-09-11 09:40:00",16.2,1230031000
"31038","84692","2016-09-11 09:50:00",9.36666666666667,1230031000
"31039","65051","2016-09-11 10:00:00",12.75,1230031000
"31040","65056","2016-09-11 10:10:00",1.41025641025641,1230031000
"31041","65116","2016-09-11 10:20:00",5.23076923076923,1230031000
"31042","71473","2016-09-11 10:30:00",11.962962962963,1230031000
"31043","117417","2016-09-11 10:40:00",19.4545454545455,1230031000
"31044","41002","2016-09-11 10:50:00",13.4583333333333,1230031000
"31045","53608","2016-09-11 11:00:00",7.5,1230031000
"31046","111060","2016-09-11 11:10:00",7.8,1230031000
"31047","3981","2016-09-11 11:20:00",8.5625,1230031000
"31048","59029","2016-09-11 11:30:00",11.2222222222222,1230031000
"31049","77721","2016-09-11 11:40:00",24.1666666666667,1230031000
"31050","30904","2016-09-11 11:50:00",16.9259259259259,1230031000
"31051","98686","2016-09-11 12:00:00",13.5263157894737,1230031000
"31052","98716","2016-09-11 12:10:00",6.30434782608696,1230031000
"31053","85401","2016-09-11 12:20:00",16.390243902439,1230031000
"31054","19652","2016-09-11 12:30:00",3.54545454545455,1230031000
"31055","65813","2016-09-11 12:40:00",8.17948717948718,1230031000
"31056","72213","2016-09-11 12:50:00",9.35714285714286,1230031000
"31057","118139","2016-09-11 13:00:00",29.6666666666667,1230031000
"31058","41763","2016-09-11 13:10:00",18.1428571428571,1230031000
"31059","54347","2016-09-11 13:20:00",11.75,1230031000
"31060","1233","2016-09-11 13:30:00",19.7142857142857,1230031000
"31061","59827","2016-09-11 13:40:00",15.1875,1230031000
"31062","105122","2016-09-11 13:50:00",17.8571428571429,1230031000
"31063","48647","2016-09-11 14:00:00",13.6153846153846,1230031000
"31064","99423","2016-09-11 14:10:00",11.25,1230031000
"31065","99462","2016-09-11 14:20:00",12.6666666666667,1230031000
"31066","86155","2016-09-11 14:30:00",7.72222222222222,1230031000
"31067","14073","2016-09-11 14:40:00",6.43243243243243,1230031000
"31068","66542","2016-09-11 14:50:00",11.7333333333333,1230031000
"31069","73043","2016-09-11 15:00:00",12.4545454545455,1230031000
"31070","118929","2016-09-11 15:10:00",18,1230031000
"31071","36474","2016-09-11 15:20:00",19.7173913043478,1230031000
"31072","42547","2016-09-11 15:30:00",16.09375,1230031000
