"","time","vel","LINK"
"28651",2016-09-30 05:00:00,50,"1240000804"
"40274",2016-09-30 05:10:00,3,"1240000804"
"1858",2016-09-30 05:20:00,16.6666666666667,"1240000804"
"59585",2016-09-30 05:30:00,0.432432432432432,"1240000804"
"29141",2016-09-30 05:40:00,16.8823529411765,"1240000804"
"40526",2016-09-30 05:50:00,16.8,"1240000804"
"2098",2016-09-30 06:00:00,27.5714285714286,"1240000804"
"18968",2016-09-30 06:10:00,7.39130434782609,"1240000804"
"98503",2016-09-30 06:20:00,11.1739130434783,"1240000804"
"109695",2016-09-30 06:30:00,10.6,"1240000804"
"53407",2016-09-30 06:40:00,5.22222222222222,"1240000804"
"140659",2016-09-30 06:50:00,13.25,"1240000804"
"165324",2016-09-30 07:00:00,10.6190476190476,"1240000804"
"121399",2016-09-30 07:10:00,9,"1240000804"
"29897",2016-09-30 07:20:00,17.5384615384615,"1240000804"
"2454",2016-09-30 07:30:00,5.4375,"1240000804"
"80216",2016-09-30 07:40:00,15.2142857142857,"1240000804"
"110055",2016-09-30 07:50:00,3.36842105263158,"1240000804"
"87715",2016-09-30 08:00:00,3.45454545454545,"1240000804"
"74391",2016-09-30 08:10:00,9.26829268292683,"1240000804"
"99252",2016-09-30 08:20:00,13.5909090909091,"1240000804"
"20146",2016-09-30 08:30:00,14.2142857142857,"1240000804"
"134424",2016-09-30 08:40:00,8.38461538461539,"1240000804"
"47343",2016-09-30 08:50:00,10.5405405405405,"1240000804"
"142071",2016-09-30 09:00:00,13.8181818181818,"1240000804"
"153661",2016-09-30 09:10:00,6.38709677419355,"1240000804"
"122092",2016-09-30 09:20:00,8.42857142857143,"1240000804"
"31493",2016-09-30 09:30:00,17,"1240000804"
"80950",2016-09-30 09:40:00,8,"1240000804"
"63591",2016-09-30 09:50:00,13.0909090909091,"1240000804"
"59932",2016-09-30 10:00:00,14.25,"1240000804"
"75112",2016-09-30 10:10:00,9,"1240000804"
"32099",2016-09-30 10:20:00,10.1111111111111,"1240000804"
"41977",2016-09-30 10:30:00,7.04545454545455,"1240000804"
"13510",2016-09-30 10:40:00,19.8823529411765,"1240000804"
"122450",2016-09-30 10:50:00,12.8095238095238,"1240000804"
"7140",2016-09-30 11:00:00,12.3777777777778,"1240000804"
"48021",2016-09-30 11:10:00,18.3157894736842,"1240000804"
"154414",2016-09-30 11:20:00,16.75,"1240000804"
"166776",2016-09-30 11:30:00,4.33333333333333,"1240000804"
"100505",2016-09-30 11:40:00,9.625,"1240000804"
"7462",2016-09-30 11:50:00,10.5294117647059,"1240000804"
"81637",2016-09-30 12:00:00,17.04,"1240000804"
"129681",2016-09-30 12:10:00,18.5,"1240000804"
"135546",2016-09-30 12:20:00,16.1428571428571,"1240000804"
"107013",2016-09-30 12:30:00,0.333333333333333,"1240000804"
"33401",2016-09-30 12:40:00,13.5862068965517,"1240000804"
"154810",2016-09-30 12:50:00,4.875,"1240000804"
"14217",2016-09-30 13:00:00,8.09090909090909,"1240000804"
"65595",2016-09-30 13:10:00,18.6428571428571,"1240000804"
"111906",2016-09-30 13:20:00,12.52,"1240000804"
"55642",2016-09-30 13:30:00,9.33333333333333,"1240000804"
"155124",2016-09-30 13:40:00,10.1875,"1240000804"
"167435",2016-09-30 13:50:00,9.21212121212121,"1240000804"
"8166",2016-09-30 14:00:00,11.1538461538462,"1240000804"
"49030",2016-09-30 14:10:00,7.11764705882353,"1240000804"
"14597",2016-09-30 14:20:00,4.83333333333333,"1240000804"
"60242",2016-09-30 14:30:00,4.04545454545455,"1240000804"
"56014",2016-09-30 14:40:00,17.08,"1240000804"
"145947",2016-09-30 14:50:00,21.0833333333333,"1240000804"
"4795",2016-09-30 15:00:00,14.12,"1240000804"
"123815",2016-09-30 15:10:00,12.7647058823529,"1240000804"
"49375",2016-09-30 15:20:00,4.56666666666667,"1240000804"
"161996",2016-09-30 15:30:00,6.38709677419355,"1240000804"
"146535",2016-09-30 15:40:00,13.5714285714286,"1240000804"
"155804",2016-09-30 15:50:00,8.60869565217391,"1240000804"
"124150",2016-09-30 16:00:00,5.7,"1240000804"
"43645",2016-09-30 16:10:00,13.6521739130435,"1240000804"
"15274",2016-09-30 16:20:00,11.8125,"1240000804"
"131067",2016-09-30 16:30:00,10.5,"1240000804"
"107980",2016-09-30 16:40:00,0,"1240000804"
"56714",2016-09-30 16:50:00,14.4583333333333,"1240000804"
"43978",2016-09-30 17:00:00,15.5,"1240000804"
"5390",2016-09-30 17:10:00,11.1851851851852,"1240000804"
"15629",2016-09-30 17:20:00,11.4583333333333,"1240000804"
"102579",2016-09-30 17:30:00,9.17391304347826,"1240000804"
"9225",2016-09-30 17:40:00,5,"1240000804"
"57088",2016-09-30 17:50:00,12.2903225806452,"1240000804"
"148097",2016-09-30 18:00:00,8.24,"1240000804"
"156542",2016-09-30 18:10:00,28.25,"1240000804"
"168946",2016-09-30 18:20:00,9.88888888888889,"1240000804"
"124887",2016-09-30 18:30:00,13.6666666666667,"1240000804"
"9603",2016-09-30 18:40:00,17.5294117647059,"1240000804"
"84091",2016-09-30 18:50:00,21.4,"1240000804"
"50562",2016-09-30 19:00:00,9.96551724137931,"1240000804"
"108580",2016-09-30 19:10:00,8.5625,"1240000804"
"78069",2016-09-30 19:20:00,15.56,"1240000804"
"44745",2016-09-30 19:30:00,14.75,"1240000804"
"644",2016-09-30 19:40:00,17.7222222222222,"1240000804"
"26466",2016-09-30 19:50:00,7.33333333333333,"1240000804"
"137988",2016-09-30 20:00:00,8.33333333333333,"1240000804"
"57898",2016-09-30 20:10:00,7.80952380952381,"1240000804"
"149541",2016-09-30 20:20:00,7.55,"1240000804"
"103727",2016-09-30 20:30:00,9.25,"1240000804"
"125625",2016-09-30 20:40:00,10.2702702702703,"1240000804"
"84837",2016-09-30 20:50:00,11.4848484848485,"1240000804"
"132581",2016-09-30 21:00:00,14.1428571428571,"1240000804"
"163849",2016-09-30 21:10:00,5.35714285714286,"1240000804"
"39407",2016-09-30 21:20:00,13.6666666666667,"1240000804"
"45450",2016-09-30 21:30:00,17,"1240000804"
"125977",2016-09-30 21:40:00,9.54838709677419,"1240000804"
"71381",2016-09-30 21:50:00,11.6388888888889,"1240000804"
"51667",2016-09-30 22:00:00,11.9166666666667,"1240000804"
"58651",2016-09-30 22:10:00,11.1914893617021,"1240000804"
"157925",2016-09-30 22:20:00,9.11111111111111,"1240000804"
"126283",2016-09-30 22:30:00,11.4,"1240000804"
"11017",2016-09-30 22:40:00,5.25925925925926,"1240000804"
"85572",2016-09-30 22:50:00,18.5,"1240000804"
"52029",2016-09-30 23:00:00,8.61904761904762,"1240000804"
"97653",2016-09-30 23:10:00,10.4545454545455,"1240000804"
"158274",2016-09-30 23:20:00,21.5,"1240000804"
"104838",2016-09-30 23:30:00,7.22448979591837,"1240000804"
"17835",2016-09-30 23:40:00,13.2631578947368,"1240000804"
"115448",2016-09-30 23:50:00,10.5,"1240000804"
"105358",2016-09-30 05:00:00,19.9,"1230032200"
"127517",2016-09-30 05:10:00,12.3714285714286,"1230032200"
"59527",2016-09-30 05:20:00,8.52083333333333,"1230032200"
"28985",2016-09-30 05:30:00,14.1833333333333,"1230032200"
"18704",2016-09-30 05:40:00,11,"1230032200"
"2042",2016-09-30 05:50:00,18.7872340425532,"1230032200"
"11940",2016-09-30 06:00:00,12.3982300884956,"1230032200"
"86559",2016-09-30 06:10:00,13.8987341772152,"1230032200"
"159188",2016-09-30 06:20:00,12.7894736842105,"1230032200"
"53343",2016-09-30 06:30:00,16.6172839506173,"1230032200"
"140515",2016-09-30 06:40:00,17.0531914893617,"1230032200"
"98689",2016-09-30 06:50:00,17.4871794871795,"1230032200"
"46668",2016-09-30 07:00:00,10.0869565217391,"1230032200"
"5911",2016-09-30 07:10:00,12.7352941176471,"1230032200"
"105824",2016-09-30 07:20:00,13.1641791044776,"1230032200"
"46851",2016-09-30 07:30:00,12.3529411764706,"1230032200"
"128198",2016-09-30 07:40:00,8.57894736842105,"1230032200"
"19834",2016-09-30 07:50:00,0.948453608247423,"1230032200"
"30379",2016-09-30 08:00:00,13.4814814814815,"1230032200"
"2669",2016-09-30 08:10:00,13.5888888888889,"1230032200"
"12686",2016-09-30 08:20:00,14.7118644067797,"1230032200"
"110313",2016-09-30 08:30:00,10.046875,"1230032200"
"54036",2016-09-30 08:40:00,12.5396825396825,"1230032200"
"141897",2016-09-30 08:50:00,18.1881188118812,"1230032200"
"99506",2016-09-30 09:00:00,12.7611940298507,"1230032200"
"122030",2016-09-30 09:10:00,16.047619047619,"1230032200"
"6663",2016-09-30 09:20:00,13.7111111111111,"1230032200"
"47589",2016-09-30 09:30:00,12.5625,"1230032200"
"116758",2016-09-30 09:40:00,11.1,"1230032200"
"106443",2016-09-30 09:50:00,1.34328358208955,"1230032200"
"75052",2016-09-30 10:00:00,8.83333333333333,"1230032200"
"31973",2016-09-30 10:10:00,10.3934426229508,"1230032200"
"3289",2016-09-30 10:20:00,10.5095541401274,"1230032200"
"13449",2016-09-30 10:30:00,16.4133333333333,"1230032200"
"111130",2016-09-30 10:40:00,17.2117647058824,"1230032200"
"3472",2016-09-30 10:50:00,7.94505494505495,"1230032200"
"143485",2016-09-30 11:00:00,17.0298507462687,"1230032200"
"154337",2016-09-30 11:10:00,8.3768115942029,"1230032200"
"48083",2016-09-30 11:20:00,5.95714285714286,"1230032200"
"122685",2016-09-30 11:30:00,13.5151515151515,"1230032200"
"7385",2016-09-30 11:40:00,13.9425287356322,"1230032200"
"48264",2016-09-30 11:50:00,18.4222222222222,"1230032200"
"129617",2016-09-30 12:00:00,14.375,"1230032200"
"42365",2016-09-30 12:10:00,3.91666666666667,"1230032200"
"13969",2016-09-30 12:20:00,9.63636363636364,"1230032200"
"33279",2016-09-30 12:30:00,18.2537313432836,"1230032200"
"22430",2016-09-30 12:40:00,14.2068965517241,"1230032200"
"4103",2016-09-30 12:50:00,14.9354838709677,"1230032200"
"135782",2016-09-30 13:00:00,12.2692307692308,"1230032200"
"111832",2016-09-30 13:10:00,11.48,"1230032200"
"91257",2016-09-30 13:20:00,13.8787878787879,"1230032200"
"155044",2016-09-30 13:30:00,11.7979797979798,"1230032200"
"8047",2016-09-30 13:40:00,13.7066666666667,"1230032200"
"82327",2016-09-30 13:50:00,11.2982456140351,"1230032200"
"48950",2016-09-30 14:00:00,14.7317073170732,"1230032200"
"107410",2016-09-30 14:10:00,8.91463414634146,"1230032200"
"4576",2016-09-30 14:20:00,4.546875,"1230032200"
"34593",2016-09-30 14:30:00,9.40860215053763,"1230032200"
